sample,bioproject,group,biosample,acc,fastq_1,fastq_2,fna
SAMEA4888900_ERR2785449_cf,prjeb28553,ERR2785449,SAMEA4888900,ERR2785449,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785449/SAMEA4888900_ERR2785449_cf/readdownload/ERR2785449.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785449/SAMEA4888900_ERR2785449_cf/megahit/SAMEA4888900_ERR2785449_cf.contigs.fa.gz
SAMEA4888932_ERR2785480_cf,prjeb28553,ERR2785480,SAMEA4888932,ERR2785480,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785480/SAMEA4888932_ERR2785480_cf/readdownload/ERR2785480.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785480/SAMEA4888932_ERR2785480_cf/megahit/SAMEA4888932_ERR2785480_cf.contigs.fa.gz
SAMEA4888931_ERR2785479_cf,prjeb28553,ERR2785479,SAMEA4888931,ERR2785479,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785479/SAMEA4888931_ERR2785479_cf/readdownload/ERR2785479.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785479/SAMEA4888931_ERR2785479_cf/megahit/SAMEA4888931_ERR2785479_cf.contigs.fa.gz
SAMEA4888920_ERR2785468_cf,prjeb28553,ERR2785468,SAMEA4888920,ERR2785468,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785468/SAMEA4888920_ERR2785468_cf/readdownload/ERR2785468.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785468/SAMEA4888920_ERR2785468_cf/megahit/SAMEA4888920_ERR2785468_cf.contigs.fa.gz
SAMEA4888979_ERR2785527_cf,prjeb28553,ERR2785527,SAMEA4888979,ERR2785527,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785527/SAMEA4888979_ERR2785527_cf/readdownload/ERR2785527.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785527/SAMEA4888979_ERR2785527_cf/megahit/SAMEA4888979_ERR2785527_cf.contigs.fa.gz
SAMEA4888899_ERR2785448_cf,prjeb28553,ERR2785448,SAMEA4888899,ERR2785448,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785448/SAMEA4888899_ERR2785448_cf/readdownload/ERR2785448.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785448/SAMEA4888899_ERR2785448_cf/megahit/SAMEA4888899_ERR2785448_cf.contigs.fa.gz
SAMEA4888828_ERR2785377_cf,prjeb28553,ERR2785377,SAMEA4888828,ERR2785377,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785377/SAMEA4888828_ERR2785377_cf/readdownload/ERR2785377.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785377/SAMEA4888828_ERR2785377_cf/megahit/SAMEA4888828_ERR2785377_cf.contigs.fa.gz
SAMEA4888970_ERR2785518_cf,prjeb28553,ERR2785518,SAMEA4888970,ERR2785518,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785518/SAMEA4888970_ERR2785518_cf/readdownload/ERR2785518.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785518/SAMEA4888970_ERR2785518_cf/megahit/SAMEA4888970_ERR2785518_cf.contigs.fa.gz
SAMEA4888837_ERR2785386_cf,prjeb28553,ERR2785386,SAMEA4888837,ERR2785386,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785386/SAMEA4888837_ERR2785386_cf/readdownload/ERR2785386.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785386/SAMEA4888837_ERR2785386_cf/megahit/SAMEA4888837_ERR2785386_cf.contigs.fa.gz
SAMEA4888964_ERR2785512_cf,prjeb28553,ERR2785512,SAMEA4888964,ERR2785512,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785512/SAMEA4888964_ERR2785512_cf/readdownload/ERR2785512.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785512/SAMEA4888964_ERR2785512_cf/megahit/SAMEA4888964_ERR2785512_cf.contigs.fa.gz
SAMEA4888915_ERR2785464_cf,prjeb28553,ERR2785464,SAMEA4888915,ERR2785464,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785464/SAMEA4888915_ERR2785464_cf/readdownload/ERR2785464.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785464/SAMEA4888915_ERR2785464_cf/megahit/SAMEA4888915_ERR2785464_cf.contigs.fa.gz
SAMEA4888973_ERR2785521_cf,prjeb28553,ERR2785521,SAMEA4888973,ERR2785521,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785521/SAMEA4888973_ERR2785521_cf/readdownload/ERR2785521.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785521/SAMEA4888973_ERR2785521_cf/megahit/SAMEA4888973_ERR2785521_cf.contigs.fa.gz
SAMEA4888798_ERR2785347_cf,prjeb28553,ERR2785347,SAMEA4888798,ERR2785347,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785347/SAMEA4888798_ERR2785347_cf/readdownload/ERR2785347.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785347/SAMEA4888798_ERR2785347_cf/megahit/SAMEA4888798_ERR2785347_cf.contigs.fa.gz
SAMEA4888938_ERR2785486_cf,prjeb28553,ERR2785486,SAMEA4888938,ERR2785486,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785486/SAMEA4888938_ERR2785486_cf/readdownload/ERR2785486.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785486/SAMEA4888938_ERR2785486_cf/megahit/SAMEA4888938_ERR2785486_cf.contigs.fa.gz
SAMEA4888940_ERR2785488_cf,prjeb28553,ERR2785488,SAMEA4888940,ERR2785488,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785488/SAMEA4888940_ERR2785488_cf/readdownload/ERR2785488.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785488/SAMEA4888940_ERR2785488_cf/megahit/SAMEA4888940_ERR2785488_cf.contigs.fa.gz
SAMEA4888897_ERR2785446_cf,prjeb28553,ERR2785446,SAMEA4888897,ERR2785446,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785446/SAMEA4888897_ERR2785446_cf/readdownload/ERR2785446.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785446/SAMEA4888897_ERR2785446_cf/megahit/SAMEA4888897_ERR2785446_cf.contigs.fa.gz
SAMEA4888858_ERR2785407_cf,prjeb28553,ERR2785407,SAMEA4888858,ERR2785407,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785407/SAMEA4888858_ERR2785407_cf/readdownload/ERR2785407.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785407/SAMEA4888858_ERR2785407_cf/megahit/SAMEA4888858_ERR2785407_cf.contigs.fa.gz
SAMEA4888888_ERR2785437_cf,prjeb28553,ERR2785437,SAMEA4888888,ERR2785437,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785437/SAMEA4888888_ERR2785437_cf/readdownload/ERR2785437.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785437/SAMEA4888888_ERR2785437_cf/megahit/SAMEA4888888_ERR2785437_cf.contigs.fa.gz
SAMEA4888873_ERR2785422_cf,prjeb28553,ERR2785422,SAMEA4888873,ERR2785422,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785422/SAMEA4888873_ERR2785422_cf/readdownload/ERR2785422.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785422/SAMEA4888873_ERR2785422_cf/megahit/SAMEA4888873_ERR2785422_cf.contigs.fa.gz
SAMEA4888890_ERR2785439_cf,prjeb28553,ERR2785439,SAMEA4888890,ERR2785439,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785439/SAMEA4888890_ERR2785439_cf/readdownload/ERR2785439.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785439/SAMEA4888890_ERR2785439_cf/megahit/SAMEA4888890_ERR2785439_cf.contigs.fa.gz
SAMEA4888901_ERR2785450_cf,prjeb28553,ERR2785450,SAMEA4888901,ERR2785450,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785450/SAMEA4888901_ERR2785450_cf/readdownload/ERR2785450.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785450/SAMEA4888901_ERR2785450_cf/megahit/SAMEA4888901_ERR2785450_cf.contigs.fa.gz
SAMEA4888849_ERR2785398_cf,prjeb28553,ERR2785398,SAMEA4888849,ERR2785398,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785398/SAMEA4888849_ERR2785398_cf/readdownload/ERR2785398.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785398/SAMEA4888849_ERR2785398_cf/megahit/SAMEA4888849_ERR2785398_cf.contigs.fa.gz
SAMEA4888946_ERR2785494_cf,prjeb28553,ERR2785494,SAMEA4888946,ERR2785494,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785494/SAMEA4888946_ERR2785494_cf/readdownload/ERR2785494.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785494/SAMEA4888946_ERR2785494_cf/megahit/SAMEA4888946_ERR2785494_cf.contigs.fa.gz
SAMEA4888812_ERR2785361_cf,prjeb28553,ERR2785361,SAMEA4888812,ERR2785361,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785361/SAMEA4888812_ERR2785361_cf/readdownload/ERR2785361.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785361/SAMEA4888812_ERR2785361_cf/megahit/SAMEA4888812_ERR2785361_cf.contigs.fa.gz
SAMEA4888930_ERR2785478_cf,prjeb28553,ERR2785478,SAMEA4888930,ERR2785478,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785478/SAMEA4888930_ERR2785478_cf/readdownload/ERR2785478.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785478/SAMEA4888930_ERR2785478_cf/megahit/SAMEA4888930_ERR2785478_cf.contigs.fa.gz
SAMEA4888909_ERR2785458_cf,prjeb28553,ERR2785458,SAMEA4888909,ERR2785458,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785458/SAMEA4888909_ERR2785458_cf/readdownload/ERR2785458.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785458/SAMEA4888909_ERR2785458_cf/megahit/SAMEA4888909_ERR2785458_cf.contigs.fa.gz
SAMEA4888862_ERR2785411_cf,prjeb28553,ERR2785411,SAMEA4888862,ERR2785411,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785411/SAMEA4888862_ERR2785411_cf/readdownload/ERR2785411.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785411/SAMEA4888862_ERR2785411_cf/megahit/SAMEA4888862_ERR2785411_cf.contigs.fa.gz
SAMEA4888950_ERR2785498_cf,prjeb28553,ERR2785498,SAMEA4888950,ERR2785498,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785498/SAMEA4888950_ERR2785498_cf/readdownload/ERR2785498.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785498/SAMEA4888950_ERR2785498_cf/megahit/SAMEA4888950_ERR2785498_cf.contigs.fa.gz
SAMEA4888923_ERR2785471_cf,prjeb28553,ERR2785471,SAMEA4888923,ERR2785471,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785471/SAMEA4888923_ERR2785471_cf/readdownload/ERR2785471.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785471/SAMEA4888923_ERR2785471_cf/megahit/SAMEA4888923_ERR2785471_cf.contigs.fa.gz
SAMEA4888826_ERR2785375_cf,prjeb28553,ERR2785375,SAMEA4888826,ERR2785375,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785375/SAMEA4888826_ERR2785375_cf/readdownload/ERR2785375.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785375/SAMEA4888826_ERR2785375_cf/megahit/SAMEA4888826_ERR2785375_cf.contigs.fa.gz
SAMEA4888906_ERR2785455_cf,prjeb28553,ERR2785455,SAMEA4888906,ERR2785455,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785455/SAMEA4888906_ERR2785455_cf/readdownload/ERR2785455.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785455/SAMEA4888906_ERR2785455_cf/megahit/SAMEA4888906_ERR2785455_cf.contigs.fa.gz
SAMEA4888955_ERR2785503_cf,prjeb28553,ERR2785503,SAMEA4888955,ERR2785503,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785503/SAMEA4888955_ERR2785503_cf/readdownload/ERR2785503.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785503/SAMEA4888955_ERR2785503_cf/megahit/SAMEA4888955_ERR2785503_cf.contigs.fa.gz
SAMEA4888968_ERR2785516_cf,prjeb28553,ERR2785516,SAMEA4888968,ERR2785516,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785516/SAMEA4888968_ERR2785516_cf/readdownload/ERR2785516.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785516/SAMEA4888968_ERR2785516_cf/megahit/SAMEA4888968_ERR2785516_cf.contigs.fa.gz
SAMEA4888956_ERR2785504_cf,prjeb28553,ERR2785504,SAMEA4888956,ERR2785504,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785504/SAMEA4888956_ERR2785504_cf/readdownload/ERR2785504.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785504/SAMEA4888956_ERR2785504_cf/megahit/SAMEA4888956_ERR2785504_cf.contigs.fa.gz
SAMEA4888952_ERR2785500_cf,prjeb28553,ERR2785500,SAMEA4888952,ERR2785500,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785500/SAMEA4888952_ERR2785500_cf/readdownload/ERR2785500.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785500/SAMEA4888952_ERR2785500_cf/megahit/SAMEA4888952_ERR2785500_cf.contigs.fa.gz
SAMEA4888922_ERR2785470_cf,prjeb28553,ERR2785470,SAMEA4888922,ERR2785470,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785470/SAMEA4888922_ERR2785470_cf/readdownload/ERR2785470.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785470/SAMEA4888922_ERR2785470_cf/megahit/SAMEA4888922_ERR2785470_cf.contigs.fa.gz
SAMEA4888846_ERR2785395_cf,prjeb28553,ERR2785395,SAMEA4888846,ERR2785395,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785395/SAMEA4888846_ERR2785395_cf/readdownload/ERR2785395.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785395/SAMEA4888846_ERR2785395_cf/megahit/SAMEA4888846_ERR2785395_cf.contigs.fa.gz
SAMEA4888969_ERR2785517_cf,prjeb28553,ERR2785517,SAMEA4888969,ERR2785517,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785517/SAMEA4888969_ERR2785517_cf/readdownload/ERR2785517.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785517/SAMEA4888969_ERR2785517_cf/megahit/SAMEA4888969_ERR2785517_cf.contigs.fa.gz
SAMEA4888921_ERR2785469_cf,prjeb28553,ERR2785469,SAMEA4888921,ERR2785469,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785469/SAMEA4888921_ERR2785469_cf/readdownload/ERR2785469.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785469/SAMEA4888921_ERR2785469_cf/megahit/SAMEA4888921_ERR2785469_cf.contigs.fa.gz
SAMEA4888814_ERR2785363_cf,prjeb28553,ERR2785363,SAMEA4888814,ERR2785363,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785363/SAMEA4888814_ERR2785363_cf/readdownload/ERR2785363.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785363/SAMEA4888814_ERR2785363_cf/megahit/SAMEA4888814_ERR2785363_cf.contigs.fa.gz
SAMEA4888851_ERR2785400_cf,prjeb28553,ERR2785400,SAMEA4888851,ERR2785400,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785400/SAMEA4888851_ERR2785400_cf/readdownload/ERR2785400.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785400/SAMEA4888851_ERR2785400_cf/megahit/SAMEA4888851_ERR2785400_cf.contigs.fa.gz
SAMEA4888976_ERR2785524_cf,prjeb28553,ERR2785524,SAMEA4888976,ERR2785524,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785524/SAMEA4888976_ERR2785524_cf/readdownload/ERR2785524.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785524/SAMEA4888976_ERR2785524_cf/megahit/SAMEA4888976_ERR2785524_cf.contigs.fa.gz
SAMEA4888844_ERR2785393_cf,prjeb28553,ERR2785393,SAMEA4888844,ERR2785393,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785393/SAMEA4888844_ERR2785393_cf/readdownload/ERR2785393.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785393/SAMEA4888844_ERR2785393_cf/megahit/SAMEA4888844_ERR2785393_cf.contigs.fa.gz
SAMEA4888889_ERR2785438_cf,prjeb28553,ERR2785438,SAMEA4888889,ERR2785438,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785438/SAMEA4888889_ERR2785438_cf/readdownload/ERR2785438.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785438/SAMEA4888889_ERR2785438_cf/megahit/SAMEA4888889_ERR2785438_cf.contigs.fa.gz
SAMEA4888936_ERR2785484_cf,prjeb28553,ERR2785484,SAMEA4888936,ERR2785484,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785484/SAMEA4888936_ERR2785484_cf/readdownload/ERR2785484.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785484/SAMEA4888936_ERR2785484_cf/megahit/SAMEA4888936_ERR2785484_cf.contigs.fa.gz
SAMEA4888835_ERR2785384_cf,prjeb28553,ERR2785384,SAMEA4888835,ERR2785384,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785384/SAMEA4888835_ERR2785384_cf/readdownload/ERR2785384.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785384/SAMEA4888835_ERR2785384_cf/megahit/SAMEA4888835_ERR2785384_cf.contigs.fa.gz
SAMEA4888928_ERR2785476_cf,prjeb28553,ERR2785476,SAMEA4888928,ERR2785476,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785476/SAMEA4888928_ERR2785476_cf/readdownload/ERR2785476.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785476/SAMEA4888928_ERR2785476_cf/megahit/SAMEA4888928_ERR2785476_cf.contigs.fa.gz
SAMEA4888987_ERR2785535_cf,prjeb28553,ERR2785535,SAMEA4888987,ERR2785535,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785535/SAMEA4888987_ERR2785535_cf/readdownload/ERR2785535.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785535/SAMEA4888987_ERR2785535_cf/megahit/SAMEA4888987_ERR2785535_cf.contigs.fa.gz
SAMEA4888907_ERR2785456_cf,prjeb28553,ERR2785456,SAMEA4888907,ERR2785456,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785456/SAMEA4888907_ERR2785456_cf/readdownload/ERR2785456.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785456/SAMEA4888907_ERR2785456_cf/megahit/SAMEA4888907_ERR2785456_cf.contigs.fa.gz
SAMEA4888848_ERR2785397_cf,prjeb28553,ERR2785397,SAMEA4888848,ERR2785397,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785397/SAMEA4888848_ERR2785397_cf/readdownload/ERR2785397.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785397/SAMEA4888848_ERR2785397_cf/megahit/SAMEA4888848_ERR2785397_cf.contigs.fa.gz
SAMEA4888942_ERR2785490_cf,prjeb28553,ERR2785490,SAMEA4888942,ERR2785490,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785490/SAMEA4888942_ERR2785490_cf/readdownload/ERR2785490.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785490/SAMEA4888942_ERR2785490_cf/megahit/SAMEA4888942_ERR2785490_cf.contigs.fa.gz
SAMEA4888796_ERR2785345_cf,prjeb28553,ERR2785345,SAMEA4888796,ERR2785345,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785345/SAMEA4888796_ERR2785345_cf/readdownload/ERR2785345.deacon.fastq.gz,,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb28553/ERR2785345/SAMEA4888796_ERR2785345_cf/megahit/SAMEA4888796_ERR2785345_cf.contigs.fa.gz
